"ENG18440_Disraeli" "ENG18450_Disraeli" "ENG18471_Bronte" "ENG18481_Dickens" "ENG18530_Dickens" "ENG18570_Bronte" "ENG18650_Trollope" "ENG18742_Trollope" "ENG18952_Wells" "ENG19090_Wells" "ENG19120_Wells"
"garments" 0 0.00250028128164419 0.00418522114708541 0.00279296842269901 0.000827997350408479 0.00111191416022683 0.00124099117965519 0 0.00911410864017499 0.000722532911374113 0.00264213008527475
"godmother" 0 0 0 0.000279296842269901 0.00855597262088761 0.00111191416022683 0.000310247794913798 0 0 0.000722532911374113 0
"gossip" 0.00686491715293163 0.00250028128164419 0.00418522114708541 0.00111718736907961 0.000551998233605652 0.00333574248068049 0 0 0 0.00289013164549645 0.00132106504263737
"granger" 0 0 0 0.00977538947944655 0 0 0 0 0 0 0
"guided" 0.00686491715293163 0.00312535160205523 0.00167408845883416 0.000279296842269901 0.00165599470081696 0.00111191416022683 0.00155123897456899 0.00239434933556806 0 0.00144506582274823 0.000660532521318687
"gun" 0.000624083377539239 0.00187521096123314 0.00334817691766833 0 0.00137999558401413 0.00111191416022683 0.000620495589827595 0 0 0.00794786202511524 0.0052842601705495
"haunted" 0.00374450026523544 0.00312535160205523 0.00418522114708541 0.00223437473815921 0.0011039964672113 0.00333574248068049 0 0 0.00303803621339166 0.000722532911374113 0.00132106504263737
"hoping" 0 0.000625070320411046 0.00502226537650249 0.00111718736907961 0.00193199381761978 0.00444765664090732 0.00248198235931038 0.00478869867113612 0 0.000722532911374113 0.00132106504263737
"horizon" 0.00436858364277467 0.00187521096123314 0 0.00223437473815921 0.000275999116802826 0.00667148496136098 0.000310247794913798 0.00239434933556806 0.0151901810669583 0.00144506582274823 0.000660532521318687
"ii" 0.0118575841732455 0.00437549224287732 0.00167408845883416 0.000279296842269901 0.000275999116802826 0.00111191416022683 0.000620495589827595 0.00239434933556806 0.00303803621339166 0 0
"inheritance" 0.00873716728554935 0.00187521096123314 0 0.00167578105361941 0.00137999558401413 0.00111191416022683 0.000930743384741393 0 0.00303803621339166 0 0.00132106504263737
"intercourse" 0.000624083377539239 0.00312535160205523 0.000837044229417082 0.000558593684539803 0.0011039964672113 0.00444765664090732 0.000930743384741393 0.00239434933556806 0 0.00578026329099291 0.00396319512791212
"intimated" 0.00686491715293163 0.00500056256328837 0.000837044229417082 0.000558593684539803 0 0.00889531328181464 0.000310247794913798 0 0 0.00144506582274823 0.00132106504263737
"lasted" 0.000624083377539239 0.00125014064082209 0.00251113268825125 0.00139648421134951 0.00220799293442261 0.00444765664090732 0.00124099117965519 0 0.00303803621339166 0.00289013164549645 0.00198159756395606
"leads" 0.00436858364277467 0.00250028128164419 0.000837044229417082 0.00139648421134951 0.00496798410245087 0 0 0 0 0 0
"leaf" 0.00124816675507848 0.00250028128164419 0.00334817691766833 0.000837890526809704 0.00275999116802826 0.00667148496136098 0 0.00718304800670418 0 0.00216759873412234 0
"lovers" 0.00249633351015696 0 0.000837044229417082 0 0.000827997350408479 0 0.00248198235931038 0.00478869867113612 0 0.00433519746824468 0.00726585773450556
"lustre" 0.00561675039785315 0.00625070320411046 0.000837044229417082 0.00167578105361941 0.000551998233605652 0.00333574248068049 0 0 0.00303803621339166 0.00144506582274823 0.000660532521318687
"memorable" 0.00436858364277467 0.00437549224287732 0 0.00167578105361941 0.00193199381761978 0 0.000930743384741393 0 0 0.00289013164549645 0.000660532521318687
"merit" 0.00187225013261772 0.000625070320411046 0.000837044229417082 0.00223437473815921 0.00275999116802826 0.00555957080113415 0.000930743384741393 0 0 0.00289013164549645 0
"moors" 0.0031204168876962 0.00375042192246628 0.0192520172765929 0 0 0 0.000310247794913798 0 0 0 0
"mount" 0.0031204168876962 0.00187521096123314 0.00251113268825125 0.00139648421134951 0.00248399205122544 0.00111191416022683 0.00186148676948279 0.00239434933556806 0.00607607242678333 0 0
"narrative" 0.00124816675507848 0.00250028128164419 0.00167408845883416 0 0.00496798410245087 0.00555957080113415 0 0 0.00303803621339166 0.00144506582274823 0.000660532521318687
"novelty" 0.0031204168876962 0.00187521096123314 0.00167408845883416 0.00279296842269901 0.00248399205122544 0.00111191416022683 0.000620495589827595 0 0.00303803621339166 0.000722532911374113 0.000660532521318687
"overcome" 0.00124816675507848 0.000625070320411046 0.000837044229417082 0.00251367158042911 0.00248399205122544 0 0.00217173456439658 0 0.00303803621339166 0.00144506582274823 0.00198159756395606
"packet" 0.00249633351015696 0.000625070320411046 0 0.00530664000312812 0.000827997350408479 0.00555957080113415 0.000930743384741393 0 0 0 0
"pitt" 0.00436858364277467 0.013126476728632 0 0.00195507789588931 0 0 0 0 0 0 0
"porch" 0.000624083377539239 0.00125014064082209 0.00585930960591958 0.00307226526496891 0.00303599028483109 0.00333574248068049 0 0 0 0 0
"praise" 0.00249633351015696 0.00187521096123314 0.000837044229417082 0.00251367158042911 0.00220799293442261 0.00222382832045366 0.00155123897456899 0 0 0.00216759873412234 0
"pressure" 0.00374450026523544 0.00437549224287732 0 0.00167578105361941 0.000275999116802826 0.00444765664090732 0.00155123897456899 0 0 0.000722532911374113 0.00330266260659344
"principally" 0.00748900053047087 0.00562563288369942 0 0.000837890526809704 0.00303599028483109 0 0 0 0 0 0
"probability" 0.00499266702031391 0.00312535160205523 0.000837044229417082 0.00195507789588931 0.00137999558401413 0.00111191416022683 0.00155123897456899 0.00239434933556806 0 0 0.00132106504263737
"prolonged" 0.00249633351015696 0.00375042192246628 0.00334817691766833 0.000837890526809704 0.0011039964672113 0.00444765664090732 0.00155123897456899 0 0.00607607242678333 0.00216759873412234 0
"providence" 0.00436858364277467 0.00187521096123314 0.00167408845883416 0.000558593684539803 0.00137999558401413 0.00111191416022683 0.00279223015422418 0.00478869867113612 0 0.00144506582274823 0.00132106504263737
"pursuits" 0.00561675039785315 0.00250028128164419 0.000837044229417082 0.00139648421134951 0.00193199381761978 0 0.00279223015422418 0 0 0 0
"recent" 0.00249633351015696 0.00312535160205523 0.00334817691766833 0.00195507789588931 0.000827997350408479 0 0.000930743384741393 0 0 0.00216759873412234 0.00396319512791212
"regardless" 0 0 0.00502226537650249 0.00474804631858832 0.000827997350408479 0.00111191416022683 0.000620495589827595 0 0 0.00216759873412234 0.00198159756395606
"reluctant" 0.00124816675507848 0.000625070320411046 0.00502226537650249 0.00139648421134951 0.0011039964672113 0.00555957080113415 0.000310247794913798 0 0 0.00505773037961879 0.00264213008527475
"remedy" 0 0.00250028128164419 0.00418522114708541 0.00139648421134951 0.00137999558401413 0.00333574248068049 0.000620495589827595 0.00478869867113612 0 0.00144506582274823 0.00462372764923081
"robbed" 0.00374450026523544 0.00187521096123314 0 0.00111718736907961 0.00165599470081696 0.00111191416022683 0.00217173456439658 0.00239434933556806 0 0.00433519746824468 0.000660532521318687
"routine" 0.00873716728554935 0.00125014064082209 0 0.00111718736907961 0.000827997350408479 0.00222382832045366 0.000620495589827595 0 0 0.000722532911374113 0.00462372764923081
"salt" 0.00624083377539239 0.00187521096123314 0 0.00111718736907961 0.000275999116802826 0 0.000310247794913798 0 0.0121521448535667 0.00289013164549645 0.0052842601705495
"signify" 0.0031204168876962 0.00312535160205523 0.000837044229417082 0.000837890526809704 0.0011039964672113 0 0.00434346912879317 0.00239434933556806 0 0 0.00132106504263737
"singularly" 0.00436858364277467 0.00187521096123314 0.00167408845883416 0.00195507789588931 0.000551998233605652 0.00444765664090732 0 0 0.0121521448535667 0.00361266455687057 0.000660532521318687
"stables" 0.00124816675507848 0.000625070320411046 0.00334817691766833 0.000837890526809704 0.00386398763523957 0 0.00217173456439658 0.00478869867113612 0 0.000722532911374113 0.000660532521318687
"stretching" 0 0.00312535160205523 0.00585930960591958 0.00418945263404852 0.0011039964672113 0 0.000620495589827595 0 0.00303803621339166 0.000722532911374113 0
"string" 0.000624083377539239 0.000625070320411046 0.00251113268825125 0.00111718736907961 0.000827997350408479 0.00555957080113415 0.000930743384741393 0.00239434933556806 0 0.00722532911374113 0.00264213008527475
"sunk" 0 0.000625070320411046 0.00418522114708541 0.00502734316085822 0.00165599470081696 0.00444765664090732 0 0 0 0.000722532911374113 0
"tailor" 0.000624083377539239 0.00125014064082209 0 0.00167578105361941 0 0 0.00651520369318975 0 0 0.00144506582274823 0.00198159756395606
"theatre" 0.00873716728554935 0.00250028128164419 0 0.000558593684539803 0.00193199381761978 0 0.000310247794913798 0 0 0.00144506582274823 0.00330266260659344
"throne" 0.00561675039785315 0.0106261954469878 0 0.000837890526809704 0 0.00111191416022683 0.00155123897456899 0 0 0 0
"token" 0 0.00500056256328837 0.00167408845883416 0.00391015579177862 0.0011039964672113 0.00111191416022683 0.00186148676948279 0 0 0 0
"tranquillity" 0.00436858364277467 0 0.00669635383533666 0.00139648421134951 0 0.00444765664090732 0.00248198235931038 0 0 0.00216759873412234 0
"tremble" 0.00124816675507848 0.00250028128164419 0 0.00530664000312812 0.00248399205122544 0 0.000310247794913798 0 0 0 0
"trousers" 0 0.00125014064082209 0.00167408845883416 0.00167578105361941 0.000827997350408479 0 0.00310247794913798 0 0.00303803621339166 0.00794786202511524 0
"undoubtedly" 0.00374450026523544 0.00125014064082209 0 0.00223437473815921 0.00275999116802826 0 0.00279223015422418 0 0 0 0
"vacation" 0.000624083377539239 0 0 0.00223437473815921 0.00662397880326783 0.00111191416022683 0 0 0 0 0.000660532521318687
"vanity" 0.00499266702031391 0.00187521096123314 0.00334817691766833 0.00111718736907961 0.000827997350408479 0.00444765664090732 0.000310247794913798 0 0 0.00216759873412234 0.00330266260659344
"venetian" 0.015602084438481 0.00562563288369942 0 0 0.000275999116802826 0 0 0 0 0 0
"vigorous" 0.00374450026523544 0.00250028128164419 0.00251113268825125 0.00195507789588931 0.0011039964672113 0.00444765664090732 0 0 0 0.000722532911374113 0.00396319512791212
"wretch" 0.000624083377539239 0.000625070320411046 0.0108815749824221 0.00223437473815921 0.00165599470081696 0 0.000930743384741393 0.00239434933556806 0.00303803621339166 0.000722532911374113 0
"adding" 0.00124816675507848 0.00250028128164419 0.00167408845883416 0.00279296842269901 0.00165599470081696 0.00667148496136098 0.000620495589827595 0 0 0.000722532911374113 0.000660532521318687
"administration" 0.00811308390801011 0.0081259141653436 0 0.000837890526809704 0.00137999558401413 0 0 0 0 0 0
"amusing" 0.00499266702031391 0.00125014064082209 0.00167408845883416 0.000279296842269901 0.000827997350408479 0.00111191416022683 0.000620495589827595 0.00239434933556806 0 0.00216759873412234 0.00726585773450556
"annoyance" 0.0031204168876962 0.00312535160205523 0.00334817691766833 0.000279296842269901 0 0.00222382832045366 0.00403322133387937 0 0 0.00144506582274823 0.00132106504263737
"applause" 0.00124816675507848 0.000625070320411046 0.000837044229417082 0.00139648421134951 0.000827997350408479 0.00111191416022683 0 0 0.00303803621339166 0.00144506582274823 0.0118895853837364
"appreciated" 0.00748900053047087 0.00125014064082209 0 0.000558593684539803 0.000275999116802826 0.00444765664090732 0.00155123897456899 0 0 0.00361266455687057 0.00198159756395606
"approval" 0 0.00125014064082209 0.000837044229417082 0.00223437473815921 0.00275999116802826 0.00111191416022683 0.000620495589827595 0 0.00303803621339166 0.00144506582274823 0.00462372764923081
"beds" 0 0.00187521096123314 0.00167408845883416 0.00111718736907961 0.00165599470081696 0.00444765664090732 0.000620495589827595 0.0119717466778403 0 0.00289013164549645 0.00264213008527475
"belong" 0.000624083377539239 0.000625070320411046 0 0.00111718736907961 0.00303599028483109 0.00111191416022683 0.00248198235931038 0.00239434933556806 0 0.00289013164549645 0.00198159756395606
"berners" 0 0.0212523908939756 0 0 0 0 0 0 0 0 0
"birmingham" 0.00624083377539239 0.0112512657673988 0 0.000837890526809704 0 0.00222382832045366 0.000310247794913798 0 0 0 0
"bloom" 0.00249633351015696 0.00312535160205523 0.00251113268825125 0.00251367158042911 0.00248399205122544 0.00444765664090732 0 0 0 0 0
"buttons" 0 0.000625070320411046 0 0.00335156210723882 0.00193199381761978 0 0.00248198235931038 0 0 0.00144506582274823 0.00264213008527475
"cats" 0 0.0125014064082209 0.00251113268825125 0.00139648421134951 0.000551998233605652 0 0 0 0 0.00216759873412234 0.000660532521318687
"communicate" 0.00436858364277467 0.00250028128164419 0 0.00139648421134951 0.00275999116802826 0.00444765664090732 0.000620495589827595 0 0.00303803621339166 0 0.000660532521318687
"complaint" 0.000624083377539239 0 0.000837044229417082 0.00251367158042911 0.00275999116802826 0.00444765664090732 0.00217173456439658 0.00239434933556806 0 0 0.000660532521318687
"costly" 0.00249633351015696 0.00250028128164419 0.000837044229417082 0.00223437473815921 0.000275999116802826 0.00222382832045366 0.000930743384741393 0 0 0.00361266455687057 0.00396319512791212
"cupboard" 0 0 0.00167408845883416 0.00335156210723882 0.00137999558401413 0.00667148496136098 0 0.00718304800670418 0 0.00216759873412234 0.00198159756395606
"curls" 0.00124816675507848 0 0.00502226537650249 0.00418945263404852 0.000827997350408479 0.00667148496136098 0.000310247794913798 0 0 0.000722532911374113 0
"curse" 0.00249633351015696 0.00187521096123314 0.00251113268825125 0.00223437473815921 0.0011039964672113 0.00222382832045366 0.00124099117965519 0 0 0.00144506582274823 0.00264213008527475
"darlford" 0.0212188348363341 0 0 0 0 0 0 0 0 0 0
"depressed" 0.00436858364277467 0.00250028128164419 0.00251113268825125 0.00139648421134951 0.00137999558401413 0.00222382832045366 0.000930743384741393 0.00239434933556806 0 0.00289013164549645 0
"descending" 0.00249633351015696 0.00312535160205523 0.00418522114708541 0.00139648421134951 0.0011039964672113 0.00667148496136098 0.000310247794913798 0 0.00303803621339166 0.00216759873412234 0
"despised" 0.00624083377539239 0.00125014064082209 0.00334817691766833 0.000279296842269901 0.000551998233605652 0.00333574248068049 0.00248198235931038 0.00239434933556806 0 0.00144506582274823 0.000660532521318687
"detected" 0.00499266702031391 0.000625070320411046 0.00669635383533666 0.00111718736907961 0 0.00222382832045366 0.000310247794913798 0.00718304800670418 0 0.00289013164549645 0.00198159756395606
"dirt" 0 0 0 0.00279296842269901 0.00331198940163391 0 0.000930743384741393 0.00239434933556806 0.00303803621339166 0.00289013164549645 0.00198159756395606
"distinguish" 0.00436858364277467 0.00437549224287732 0.00251113268825125 0.00111718736907961 0.000551998233605652 0.00555957080113415 0.000930743384741393 0.00239434933556806 0.00607607242678333 0 0
"documents" 0.00124816675507848 0.00500056256328837 0.000837044229417082 0.000558593684539803 0.00469198498564805 0.00111191416022683 0.000310247794913798 0 0 0.000722532911374113 0.000660532521318687
"durden" 0 0 0 0 0.00938396997129609 0 0 0 0 0 0
"elegant" 0.00249633351015696 0.00125014064082209 0.00167408845883416 0.00251367158042911 0.00303599028483109 0.00444765664090732 0 0 0 0.00144506582274823 0
"employer" 0 0.00687577352452151 0.00167408845883416 0.00167578105361941 0.000275999116802826 0.00555957080113415 0.000310247794913798 0.00957739734227224 0 0.000722532911374113 0.00198159756395606
"er" 0 0.00125014064082209 0.00502226537650249 0.000279296842269901 0.00220799293442261 0.00444765664090732 0.00186148676948279 0 0 0.00289013164549645 0.00198159756395606
"exciting" 0.00436858364277467 0.00187521096123314 0.00167408845883416 0.000279296842269901 0.000551998233605652 0.00778339912158781 0.000620495589827595 0 0 0.00361266455687057 0.00330266260659344
"exertion" 0.00374450026523544 0.00187521096123314 0 0.000837890526809704 0.00248399205122544 0.00778339912158781 0.000930743384741393 0 0.00303803621339166 0.00144506582274823 0
"expenditure" 0.00249633351015696 0.00375042192246628 0 0.000279296842269901 0.000827997350408479 0 0.00186148676948279 0 0 0.00433519746824468 0.0052842601705495
"fathers" 0.00998533404062783 0.00250028128164419 0.000837044229417082 0.000837890526809704 0.00137999558401413 0.00111191416022683 0.000930743384741393 0 0 0 0.000660532521318687
"flush" 0.00124816675507848 0.00125014064082209 0 0.00307226526496891 0.00165599470081696 0.00555957080113415 0.000310247794913798 0 0 0.00144506582274823 0.00330266260659344
"frankness" 0.00624083377539239 0.00375042192246628 0 0.00195507789588931 0.0011039964672113 0.00111191416022683 0.000310247794913798 0.00239434933556806 0.00303803621339166 0.00144506582274823 0.000660532521318687
"grate" 0 0.000625070320411046 0.00251113268825125 0.00139648421134951 0.00275999116802826 0.00889531328181464 0.00155123897456899 0 0.00303803621339166 0.000722532911374113 0
"h" 0.00249633351015696 0 0.00502226537650249 0.00111718736907961 0.000827997350408479 0.00222382832045366 0.000310247794913798 0 0.00303803621339166 0.00650279620236702 0.00264213008527475
"haired" 0.000624083377539239 0.00125014064082209 0.000837044229417082 0.00418945263404852 0.000827997350408479 0.00111191416022683 0.000930743384741393 0 0.00303803621339166 0.00216759873412234 0.00264213008527475
"hats" 0.000624083377539239 0.000625070320411046 0 0.00195507789588931 0.00137999558401413 0 0.00186148676948279 0.00478869867113612 0 0.00433519746824468 0.00396319512791212
"hereafter" 0.00249633351015696 0.00125014064082209 0.010044530753005 0 0.000275999116802826 0.00444765664090732 0.00310247794913798 0 0 0 0.000660532521318687
"housemaid" 0 0 0 0.00502734316085822 0 0.00222382832045366 0.000620495589827595 0 0 0.00722532911374113 0.00132106504263737
"hovered" 0.00187225013261772 0.00375042192246628 0.000837044229417082 0.00139648421134951 0 0.00222382832045366 0.000310247794913798 0 0 0.00505773037961879 0.00594479269186818
"hundreds" 0 0.000625070320411046 0.000837044229417082 0.000837890526809704 0.00248399205122544 0.00111191416022683 0.00155123897456899 0.00239434933556806 0 0.00433519746824468 0.00462372764923081
"incredible" 0.000624083377539239 0.000625070320411046 0.000837044229417082 0.000837890526809704 0.000551998233605652 0 0.000310247794913798 0 0.01822821728035 0.00578026329099291 0.00726585773450556
"infernal" 0.0031204168876962 0.00250028128164419 0.00753339806475374 0.000837890526809704 0.00137999558401413 0.00111191416022683 0.000310247794913798 0 0 0.00144506582274823 0.00264213008527475
"institutions" 0.0137298343058633 0.00437549224287732 0 0 0 0 0.000310247794913798 0 0 0.000722532911374113 0.00198159756395606
"insult" 0 0.00125014064082209 0.00502226537650249 0.00195507789588931 0.000275999116802826 0.00444765664090732 0.00341272574405177 0 0.00303803621339166 0 0.00132106504263737
"invariably" 0.00187225013261772 0.000625070320411046 0.00502226537650249 0.00111718736907961 0.00248399205122544 0.00333574248068049 0.000310247794913798 0.00239434933556806 0 0.00216759873412234 0.00198159756395606
"leaders" 0.00811308390801011 0.00875098448575465 0 0.000279296842269901 0.000827997350408479 0 0 0 0 0.000722532911374113 0.00132106504263737
"luxury" 0.00624083377539239 0.00187521096123314 0.00167408845883416 0.000558593684539803 0.000827997350408479 0.00222382832045366 0.00217173456439658 0.00478869867113612 0 0.000722532911374113 0.00132106504263737
"march" 0 0.00437549224287732 0.00418522114708541 0.00167578105361941 0.00248399205122544 0.00222382832045366 0.000620495589827595 0 0 0 0.00198159756395606
"marks" 0.00187225013261772 0.00125014064082209 0.00334817691766833 0.00195507789588931 0.00137999558401413 0.00333574248068049 0.000310247794913798 0.00239434933556806 0.00303803621339166 0.00216759873412234 0.00264213008527475
"monday" 0.000624083377539239 0.00625070320411046 0.00251113268825125 0.00111718736907961 0.000827997350408479 0 0.00155123897456899 0.00957739734227224 0 0.00216759873412234 0.000660532521318687
"naughty" 0 0.000625070320411046 0.0142297519000904 0.00195507789588931 0.000827997350408479 0 0.00124099117965519 0 0 0.000722532911374113 0.000660532521318687
"necessarily" 0.00811308390801011 0.000625070320411046 0.000837044229417082 0.00167578105361941 0.000827997350408479 0.00111191416022683 0.000310247794913798 0.00239434933556806 0.00303803621339166 0.00144506582274823 0.00264213008527475
"numbers" 0.00374450026523544 0.00562563288369942 0 0.00111718736907961 0.00137999558401413 0.00222382832045366 0.000620495589827595 0 0.00911410864017499 0 0.00198159756395606
"observant" 0.000624083377539239 0.000625070320411046 0 0.00251367158042911 0.00193199381761978 0.00222382832045366 0.000310247794913798 0 0 0.00361266455687057 0.0052842601705495
"performed" 0.00436858364277467 0.000625070320411046 0.00167408845883416 0.00363085894950872 0.0011039964672113 0.00222382832045366 0.000620495589827595 0 0.00303803621339166 0 0.00132106504263737
"plants" 0 0.000625070320411046 0.00167408845883416 0.00418945263404852 0.00165599470081696 0 0.000620495589827595 0 0.01822821728035 0.000722532911374113 0.000660532521318687
"porter" 0.00187225013261772 0.00125014064082209 0.00167408845883416 0.00251367158042911 0.00193199381761978 0.00111191416022683 0.00155123897456899 0 0 0.00144506582274823 0.00198159756395606
"pretence" 0.000624083377539239 0.00187521096123314 0.00167408845883416 0.00223437473815921 0.00220799293442261 0.00111191416022683 0.00279223015422418 0 0 0 0.00132106504263737
"push" 0 0.00312535160205523 0.00585930960591958 0.00111718736907961 0.000827997350408479 0.00222382832045366 0.00155123897456899 0 0.00911410864017499 0.00144506582274823 0.00198159756395606
"pushing" 0.000624083377539239 0.00250028128164419 0.00920748652358791 0.00167578105361941 0.00165599470081696 0.00111191416022683 0.000930743384741393 0.00239434933556806 0.00303803621339166 0 0
"puzzled" 0.000624083377539239 0.000625070320411046 0.00502226537650249 0 0.000551998233605652 0.00444765664090732 0 0 0.0212662534937416 0.00578026329099291 0.00330266260659344
"reflect" 0.00124816675507848 0.000625070320411046 0.00334817691766833 0.00195507789588931 0.00248399205122544 0.00222382832045366 0.00124099117965519 0.00239434933556806 0 0 0.00264213008527475
"regards" 0.00124816675507848 0.000625070320411046 0 0.00223437473815921 0.0011039964672113 0.00111191416022683 0.00558446030844836 0 0 0 0
"related" 0.000624083377539239 0.000625070320411046 0.00251113268825125 0.00307226526496891 0.00303599028483109 0.00222382832045366 0.000620495589827595 0 0.00303803621339166 0.000722532911374113 0.000660532521318687
"respectful" 0.000624083377539239 0.00312535160205523 0 0.00195507789588931 0.0011039964672113 0.00444765664090732 0 0 0 0.00578026329099291 0.00330266260659344
"retire" 0.0031204168876962 0.00312535160205523 0.00251113268825125 0.00251367158042911 0.00303599028483109 0 0.000310247794913798 0 0 0 0
"ripe" 0.00374450026523544 0.00875098448575465 0 0.000837890526809704 0.0011039964672113 0.00111191416022683 0.000310247794913798 0 0.00303803621339166 0 0.00264213008527475
"roll" 0.000624083377539239 0.00187521096123314 0.00167408845883416 0.00223437473815921 0.00275999116802826 0.00111191416022683 0.00155123897456899 0.00239434933556806 0 0.00144506582274823 0.000660532521318687
"rosy" 0.000624083377539239 0.00187521096123314 0 0.00418945263404852 0.00331198940163391 0.00111191416022683 0.000310247794913798 0 0 0 0.000660532521318687
"rusty" 0 0 0 0.00139648421134951 0.006347979686465 0 0.000620495589827595 0 0 0.000722532911374113 0.00198159756395606
"sending" 0.000624083377539239 0.00250028128164419 0.00251113268825125 0.000837890526809704 0.00193199381761978 0.00333574248068049 0.00186148676948279 0.00957739734227224 0 0.00144506582274823 0.000660532521318687
"shaped" 0.000624083377539239 0.000625070320411046 0.00167408845883416 0.00167578105361941 0.000551998233605652 0.00222382832045366 0.000310247794913798 0 0.00607607242678333 0.00650279620236702 0.0052842601705495
"sobbing" 0 0 0.00334817691766833 0.00363085894950872 0.00220799293442261 0 0.000930743384741393 0 0.00303803621339166 0.00144506582274823 0.00198159756395606
"speed" 0.0031204168876962 0.00125014064082209 0.00167408845883416 0.00307226526496891 0.00193199381761978 0 0.000310247794913798 0 0.00607607242678333 0.00216759873412234 0.000660532521318687
"sprung" 0.0031204168876962 0.00187521096123314 0.00251113268825125 0.00363085894950872 0.000827997350408479 0.00222382832045366 0.000930743384741393 0.00239434933556806 0 0.000722532911374113 0
"stealing" 0.00124816675507848 0.00312535160205523 0.00334817691766833 0.00363085894950872 0.000275999116802826 0.00111191416022683 0 0.00957739734227224 0 0.00289013164549645 0
"stops" 0 0 0 0.00139648421134951 0.00772797527047913 0 0 0 0.00303803621339166 0 0
"surprising" 0.000624083377539239 0.000625070320411046 0.00167408845883416 0.00307226526496891 0.00358798851843674 0.00111191416022683 0.000620495589827595 0 0 0.000722532911374113 0.00132106504263737
"sweep" 0.000624083377539239 0.00125014064082209 0.000837044229417082 0.00167578105361941 0.00275999116802826 0 0.000930743384741393 0.00478869867113612 0 0.00361266455687057 0.00264213008527475
"swiss" 0.000624083377539239 0.000625070320411046 0 0.000279296842269901 0 0.0155667982431756 0.00372297353896557 0 0 0 0.00330266260659344
"swore" 0 0.00125014064082209 0.00753339806475374 0.00111718736907961 0 0.00111191416022683 0.00310247794913798 0 0 0.00433519746824468 0.00132106504263737
"thread" 0.000624083377539239 0 0.000837044229417082 0.00195507789588931 0.0011039964672113 0.00444765664090732 0.000620495589827595 0 0.00303803621339166 0.000722532911374113 0.00858692277714293
"tin" 0.00187225013261772 0.00312535160205523 0.00167408845883416 0.00167578105361941 0.00220799293442261 0 0.000930743384741393 0 0.00303803621339166 0.000722532911374113 0.00330266260659344
"transaction" 0.00249633351015696 0 0 0.00251367158042911 0.00137999558401413 0.00333574248068049 0.00217173456439658 0.00239434933556806 0 0.00361266455687057 0
"trap" 0 0.00375042192246628 0.00334817691766833 0.000279296842269901 0.000827997350408479 0 0.000930743384741393 0.00957739734227224 0.00911410864017499 0.000722532911374113 0.00594479269186818
"umbrella" 0 0 0.00167408845883416 0.00167578105361941 0.00331198940163391 0 0.00186148676948279 0 0 0.00361266455687057 0.00198159756395606
"volumes" 0.0031204168876962 0.00750084384493255 0.00418522114708541 0.00111718736907961 0.000827997350408479 0 0.000620495589827595 0 0 0.00144506582274823 0.000660532521318687
"wash" 0 0.00125014064082209 0.00502226537650249 0.00139648421134951 0.000827997350408479 0.00111191416022683 0.000930743384741393 0 0.00303803621339166 0.00578026329099291 0.00330266260659344
"westminster" 0.00124816675507848 0.00625070320411046 0 0 0.00165599470081696 0 0.00124099117965519 0 0 0.00867039493648936 0
"wiser" 0.00187225013261772 0.00187521096123314 0.00251113268825125 0.00167578105361941 0.00193199381761978 0.00333574248068049 0.00124099117965519 0.00239434933556806 0 0.00144506582274823 0.00132106504263737
"witnessed" 0.00374450026523544 0.00625070320411046 0.00334817691766833 0.000837890526809704 0 0.00555957080113415 0.000620495589827595 0 0.00303803621339166 0.00144506582274823 0.000660532521318687
"zillah" 0 0 0.0284595038001808 0 0 0 0 0 0 0 0
"abilities" 0.00998533404062783 0.00750084384493255 0 0.000279296842269901 0.0011039964672113 0 0 0 0 0 0
"ard" 0 0 0 0.00754101474128733 0.00165599470081696 0 0 0 0 0 0
"arrive" 0.00499266702031391 0.00500056256328837 0.000837044229417082 0.00195507789588931 0.000827997350408479 0.00222382832045366 0.000930743384741393 0 0 0.000722532911374113 0
"attendant" 0.00124816675507848 0.00125014064082209 0.00167408845883416 0.00391015579177862 0.00331198940163391 0 0.000310247794913798 0 0 0 0
"bars" 0 0.00187521096123314 0.00167408845883416 0.00223437473815921 0.00193199381761978 0 0.000310247794913798 0.00239434933556806 0.0303803621339166 0.000722532911374113 0
"benefit" 0.00249633351015696 0.00312535160205523 0.00502226537650249 0.000558593684539803 0.000827997350408479 0.00667148496136098 0.00186148676948279 0 0 0.000722532911374113 0
"blew" 0.00187225013261772 0.00250028128164419 0.00251113268825125 0.00167578105361941 0.00137999558401413 0.00111191416022683 0.000620495589827595 0 0 0.00361266455687057 0.00264213008527475
"boast" 0.00249633351015696 0.00375042192246628 0.000837044229417082 0.00195507789588931 0.00137999558401413 0.00333574248068049 0.00155123897456899 0 0 0.000722532911374113 0.000660532521318687
"boats" 0 0.000625070320411046 0 0.00111718736907961 0.00137999558401413 0.00111191416022683 0.00403322133387937 0.00239434933556806 0 0.00505773037961879 0.000660532521318687
"bowing" 0.0031204168876962 0.00312535160205523 0 0.00307226526496891 0.00137999558401413 0.00111191416022683 0.000930743384741393 0 0 0.000722532911374113 0.00132106504263737
"coavinses" 0 0 0 0 0.00910797085449327 0 0 0 0 0 0
"confined" 0.00436858364277467 0.00312535160205523 0.00418522114708541 0.000837890526809704 0.00248399205122544 0 0.000310247794913798 0 0 0.00144506582274823 0.000660532521318687
